order_id,customer_id,product_id,quantity,unit_price,total_price,order_date,shipping_address,payment_method,status
1866,445,768,70,137.75,4927.18,2020-10-17,32 Nevada Pass,PayPal,processing
1867,803,568,48,159.5,7490.04,2022-06-28,6 Warbler Plaza,credit card,processing
1868,759,558,58,999.67,7359.74,2022-08-20,7148 Weeping Birch Drive,Apple Pay,shipped
1869,33,387,68,148.95,4972.04,2020-09-08,5767 American Ash Hill,PayPal,shipped
1870,529,481,12,337.45,2909.68,2021-11-09,9 Goodland Court,PayPal,pending
1871,508,740,66,555.86,9651.62,2022-09-01,775 Miller Crossing,PayPal,pending
1872,812,115,70,531.92,8259.53,2020-12-28,69 Debs Parkway,credit card,processing
1873,294,864,37,220.49,4621.53,2022-10-24,07 Twin Pines Crossing,PayPal,shipped
1874,228,510,86,696.49,6368.95,2022-04-11,11364 Forest Dale Lane,Apple Pay,shipped
1875,672,927,25,556.1,4105.81,2021-10-03,994 Coleman Lane,Apple Pay,delivered
1876,530,22,26,965.24,1761.89,2021-02-03,1501 Pawling Terrace,credit card,pending
1877,547,661,37,219.11,254.65,2021-05-29,16182 Vidon Way,credit card,pending
1878,753,286,35,7.33,3556.52,2021-06-20,3939 Basil Lane,Apple Pay,delivered
1879,443,809,8,930.77,8066.55,2020-10-28,932 Lakeland Lane,credit card,pending
1880,777,161,17,378.94,3879.1,2021-06-19,60 Johnson Terrace,PayPal,processing
1881,197,623,76,528.45,7348.29,2021-03-16,6145 Kedzie Pass,PayPal,delivered
1882,531,907,50,576.7,4709.64,2022-11-08,6 Northport Hill,PayPal,processing
1883,348,539,84,135.29,1695.55,2022-01-10,79 Bowman Circle,PayPal,processing
1884,493,303,16,176.81,4280.33,2020-04-25,860 Dexter Plaza,Apple Pay,delivered
1885,845,857,14,857.09,3295.64,2022-12-20,28 Park Meadow Pass,credit card,shipped
1886,411,432,80,311.46,3342.39,2020-12-02,23 Lake View Terrace,Apple Pay,processing
1887,604,844,27,80.34,743.84,2022-10-14,2789 Fallview Avenue,credit card,delivered
1888,175,519,29,926.24,850.99,2020-01-28,147 Shoshone Place,credit card,shipped
1889,575,598,52,716.15,6054.23,2021-09-27,41 Meadow Ridge Point,credit card,shipped
1890,248,332,70,666.29,1520.48,2022-12-24,68519 North Lane,credit card,shipped
1891,48,592,56,800.99,6232.03,2021-09-24,4 Stuart Crossing,PayPal,shipped
1892,836,313,55,707.66,5870.84,2021-10-13,3 Park Meadow Hill,credit card,delivered
1893,923,991,31,389.99,556.29,2020-03-31,974 Reindahl Alley,Apple Pay,delivered
1894,113,204,12,807.95,1520.44,2021-01-11,2042 Scoville Alley,PayPal,pending
1895,748,853,7,697.17,9297.57,2021-03-29,7736 Beilfuss Hill,PayPal,processing
1896,562,964,6,626.91,643.18,2020-06-16,9927 Bayside Hill,Apple Pay,delivered
1897,279,643,20,73.12,2092.3,2021-12-17,2 Bartelt Trail,credit card,pending
1898,78,15,11,8.04,2537.68,2020-07-15,8 Oakridge Alley,credit card,delivered
1899,621,600,85,878.3,6325.57,2020-04-13,418 Center Park,PayPal,pending
1900,654,146,17,405.09,6695.32,2022-10-28,6 Dayton Park,Apple Pay,pending
1901,254,304,59,842.76,6828.23,2022-04-08,5689 Shoshone Way,Apple Pay,processing
1902,121,561,33,435.25,665.79,2022-04-17,5237 Superior Hill,Apple Pay,pending
1903,821,91,4,233.27,523.23,2020-04-30,8 Toban Pass,credit card,delivered
1904,449,996,2,561.42,4449.62,2020-04-12,049 Namekagon Plaza,PayPal,delivered
1905,447,787,61,574.77,2804.48,2020-11-10,43 Dahle Street,credit card,delivered
1906,512,525,79,264.33,8287.64,2022-05-05,56 Namekagon Hill,PayPal,delivered
1907,337,182,68,538.7,4005.55,2020-06-24,22520 Jay Junction,credit card,delivered
1908,944,427,65,272.03,2473.06,2021-08-24,9150 Buell Hill,Apple Pay,shipped
1909,184,872,77,71.88,7952.61,2020-09-21,1 Rusk Avenue,credit card,pending
1910,407,894,6,489.78,4052.28,2022-07-25,8 Corry Crossing,PayPal,shipped
1911,436,28,50,193.69,2910.88,2020-02-03,3 Stuart Circle,Apple Pay,delivered
1912,468,848,14,639.9,7569.28,2021-06-18,039 Algoma Hill,PayPal,pending
1913,549,879,98,691.5,8726.98,2022-09-27,839 Wayridge Center,Apple Pay,delivered
1914,107,535,90,352.09,6044.75,2022-11-16,252 Norway Maple Parkway,PayPal,delivered
1915,31,609,7,743.34,9421.23,2021-01-23,946 Fulton Place,credit card,delivered
1916,868,108,49,424.6,5044.85,2021-06-08,49 Hudson Court,PayPal,shipped
1917,774,445,33,426.82,9741.26,2022-11-04,0 Emmet Trail,PayPal,shipped
1918,378,366,53,277.78,9571.67,2020-01-06,6 Delladonna Plaza,PayPal,pending
1919,778,252,77,489.32,4104.9,2022-06-07,6028 Holy Cross Plaza,Apple Pay,shipped
1920,620,565,95,811.96,1134.96,2020-04-30,84932 Brentwood Drive,Apple Pay,pending
1921,714,65,79,774.99,6470.8,2020-10-21,50026 Grim Place,credit card,shipped
1922,141,821,87,395.4,5008.22,2021-09-20,30622 Kipling Hill,credit card,shipped
1923,227,153,36,521.52,5006.81,2022-09-05,3 Reinke Way,credit card,delivered
1924,328,978,19,553.06,7749.85,2022-10-08,831 Cordelia Avenue,Apple Pay,pending
1925,904,287,75,6.62,9486.17,2020-09-15,9 Del Sol Center,PayPal,processing
1926,662,757,34,708.25,110.69,2021-11-30,78098 Pine View Circle,credit card,processing
1927,515,597,20,99.77,8465.99,2021-12-10,2 Spaight Plaza,credit card,delivered
1928,839,175,43,275.52,147.93,2021-04-21,8954 Pepper Wood Junction,credit card,delivered
1929,250,909,13,766.17,4102.77,2022-08-26,82528 Artisan Street,credit card,delivered
1930,568,399,57,280.97,4370.07,2021-03-29,29 Brentwood Crossing,PayPal,processing
1931,897,95,69,209.3,4139.16,2020-03-13,033 Claremont Crossing,PayPal,shipped
1932,992,838,69,364.95,9868.86,2022-04-30,62164 Haas Way,Apple Pay,shipped
1933,429,936,56,424.19,869.85,2021-11-09,80722 Goodland Street,PayPal,processing
1934,797,199,22,266.82,6606.31,2022-07-25,90859 Morningstar Avenue,Apple Pay,shipped
1935,403,458,74,813.41,4722.95,2020-05-08,3 Schmedeman Drive,Apple Pay,shipped
1936,746,831,25,31.2,5720.47,2021-10-07,9 Holmberg Crossing,credit card,processing
1937,460,429,29,801.86,6006.41,2021-01-26,3 Ramsey Way,PayPal,delivered
1938,520,86,42,251.08,7724.35,2020-11-16,6544 Merry Court,credit card,pending
1939,59,275,79,721.95,8390.68,2020-05-30,49 Thompson Lane,credit card,delivered
1940,842,172,14,390.32,9795.56,2020-09-22,4 Karstens Avenue,Apple Pay,shipped
1941,741,294,100,789.97,254.01,2020-08-13,04 Waxwing Road,Apple Pay,pending
1942,413,579,57,862.71,2390.93,2022-06-15,91022 Utah Street,Apple Pay,shipped
1943,639,482,56,814.4,4256.49,2021-08-24,104 Blaine Lane,Apple Pay,processing
1944,308,524,81,220.91,3880.11,2021-10-28,3850 Sauthoff Pass,Apple Pay,pending
1945,548,139,8,590.77,891.19,2022-12-08,5495 Donald Terrace,Apple Pay,shipped
1946,931,395,43,804.68,3247.97,2020-09-25,02 Superior Circle,PayPal,pending
1947,599,508,86,498.78,9820.16,2020-09-24,63017 Lindbergh Junction,credit card,shipped
1948,519,328,80,274.54,2416.1,2020-10-20,4 Division Alley,Apple Pay,shipped
1949,47,786,5,680.71,7503.85,2020-12-11,1 Melrose Center,credit card,pending
1950,790,397,48,123.62,2729.19,2022-01-29,09142 Rieder Trail,Apple Pay,pending
1951,765,965,96,467.93,8449.29,2020-11-20,46 Green Avenue,PayPal,delivered
1952,90,782,83,519.59,9563.95,2020-10-25,27528 Mifflin Trail,credit card,pending
1953,963,168,71,871.44,5227.71,2022-03-24,1333 Sherman Park,credit card,pending
1954,718,110,19,715.2,41.22,2022-03-28,238 Helena Alley,PayPal,processing
1955,542,621,86,285.78,2344.48,2020-05-08,8 Hoffman Plaza,Apple Pay,processing
1956,394,982,42,308.62,1793.69,2021-04-23,90740 Riverside Park,PayPal,shipped
1957,311,206,61,934.73,3396.87,2021-07-07,13 Melody Pass,credit card,delivered
1958,941,478,56,481.78,3093.33,2022-08-17,62 Dahle Avenue,credit card,pending
1959,767,38,67,963.99,6426.39,2021-08-20,7 Fuller Street,credit card,shipped
1960,122,132,18,157.21,2837.74,2022-05-20,77336 Golden Leaf Point,credit card,delivered
1961,69,328,94,404.42,2033.88,2022-12-21,1 Del Sol Lane,credit card,shipped
1962,906,403,23,223.83,2696.83,2020-01-10,1 Luster Court,credit card,processing
1963,946,944,24,23.92,7572.36,2020-08-07,28968 5th Circle,PayPal,delivered
1964,470,260,13,241.52,1083.32,2022-04-04,06 Anderson Trail,Apple Pay,processing
1965,13,989,8,649.31,2756.14,2020-06-08,6 Lake View Hill,Apple Pay,processing
1966,215,472,95,334.82,8407.16,2022-10-17,8957 Bartelt Road,credit card,processing
1967,189,567,17,778.63,3054.29,2021-10-18,28678 Goodland Plaza,credit card,pending
1968,513,97,12,573.66,8844.11,2021-12-06,87172 Nevada Drive,Apple Pay,processing
1969,846,864,59,642.59,3835.14,2022-11-27,5881 Badeau Drive,Apple Pay,delivered
1970,895,90,83,1.87,8375.84,2020-07-02,5 Gerald Center,credit card,delivered
1971,659,714,78,47.26,7220.09,2022-01-07,177 Mosinee Place,PayPal,shipped
1972,519,255,84,656.05,411.41,2021-11-06,60899 Northfield Road,Apple Pay,shipped
1973,613,904,63,986.46,9775.86,2022-03-06,47972 Banding Terrace,credit card,delivered
1974,492,425,75,569.92,7934.32,2021-10-18,484 Northland Pass,credit card,shipped
1975,58,881,97,623.52,9228.02,2021-01-02,8 Farwell Avenue,credit card,delivered
1976,841,609,83,567.73,5460.38,2022-09-11,4 Ridgeview Junction,Apple Pay,delivered
1977,447,245,33,125.76,3167.78,2021-07-02,63 Messerschmidt Crossing,credit card,shipped
1978,521,460,69,629.69,2154.39,2022-04-30,0936 Messerschmidt Terrace,PayPal,pending
1979,303,413,3,885.05,1548.27,2021-08-06,2 Lunder Point,PayPal,pending
1980,559,45,9,772.55,6918.08,2022-11-04,85 Del Mar Crossing,PayPal,pending
1981,423,619,71,676.67,846.22,2021-03-06,504 Anzinger Place,PayPal,delivered
1982,685,517,2,178.23,3629.3,2021-05-15,18 Donald Alley,credit card,processing
1983,79,127,14,696.28,9558.85,2020-01-30,92476 Nancy Center,Apple Pay,pending
1984,568,264,94,171.61,1083.22,2022-04-03,462 Fallview Way,credit card,delivered
1985,71,318,14,690.86,312.86,2021-10-12,8877 Browning Court,Apple Pay,pending
1986,60,335,14,338.9,5338.57,2020-10-04,5678 Gateway Court,PayPal,shipped
1987,202,674,85,147.52,6670.04,2020-10-26,11187 Morningstar Place,PayPal,shipped
1988,653,861,67,668.25,3415.72,2020-11-24,570 Kings Avenue,Apple Pay,shipped
1989,257,533,51,340.74,8093.94,2021-04-20,8982 New Castle Center,PayPal,shipped
1990,500,445,52,675.81,4101.97,2020-06-25,8850 Express Junction,Apple Pay,delivered
1991,909,349,34,517.43,4081.78,2021-05-19,35 Homewood Place,Apple Pay,shipped
1992,884,235,93,324.94,6566.38,2020-10-22,518 Stephen Point,credit card,processing
1993,604,176,59,356.58,4191.1,2020-09-06,23 Fairview Drive,Apple Pay,pending
1994,417,615,28,779.2,1446.77,2020-07-12,8 Melby Avenue,credit card,processing
1995,722,50,26,310.33,9440.45,2021-07-26,427 Hoard Place,credit card,pending
1996,386,692,85,274.61,8335.77,2021-02-06,77210 Carpenter Way,Apple Pay,pending
1997,985,282,3,909.65,8574.6,2021-09-17,696 Lakewood Gardens Way,credit card,processing
1998,238,10,49,935.67,897.79,2020-01-10,8152 Mallory Avenue,Apple Pay,processing
1999,813,602,85,907.61,4814.23,2022-09-11,71610 Valley Edge Point,Apple Pay,delivered
2000,881,937,14,797.83,2649.79,2020-09-24,53 Scoville Hill,Apple Pay,delivered
2001,551,22,23,802.51,2112.75,2020-11-28,9 Pearson Point,credit card,pending
2002,949,402,67,192.06,9747.14,2022-04-22,596 Transport Crossing,Apple Pay,processing
2003,330,147,93,659.61,2754.57,2021-03-15,0 Northwestern Place,credit card,processing
2004,81,603,48,757.39,3463.15,2020-05-07,419 Waxwing Junction,credit card,shipped
2005,765,314,70,52.41,5237.84,2022-06-22,137 Bluejay Circle,credit card,delivered
2006,161,52,54,686.29,3938.59,2020-12-13,8800 Shoshone Drive,credit card,pending
2007,393,511,78,496.03,7055.46,2020-04-08,085 Anniversary Plaza,Apple Pay,processing
2008,573,49,39,481.62,1415.04,2021-11-07,600 Pearson Circle,Apple Pay,shipped
2009,550,553,48,323.86,5467.22,2021-04-23,3717 Cherokee Alley,Apple Pay,shipped
2010,624,752,84,719.16,8867.09,2021-03-01,1 Coleman Terrace,Apple Pay,delivered
2011,179,707,23,748.81,4337.94,2020-01-27,79943 Harper Street,credit card,shipped
2012,703,883,37,431.69,490.71,2020-10-21,98 Springs Avenue,PayPal,shipped
2013,714,485,12,233.78,567.79,2021-10-08,26807 Farragut Avenue,PayPal,shipped
2014,788,353,4,884.75,322.76,2021-12-31,00 Prentice Hill,PayPal,processing
2015,12,819,19,405.66,9520.74,2022-02-26,20 Bluejay Crossing,Apple Pay,pending
2016,443,700,18,879.2,2669.0,2020-12-08,628 Crownhardt Pass,PayPal,shipped
2017,372,362,39,138.35,4472.6,2021-02-09,2313 Michigan Road,Apple Pay,pending
2018,55,100,97,784.19,6643.51,2020-06-05,14 Fremont Street,credit card,shipped
2019,183,108,34,336.96,5722.34,2020-03-06,3940 Summerview Crossing,PayPal,processing
2020,218,971,70,961.19,5264.24,2022-05-23,71478 Myrtle Alley,credit card,shipped
2021,601,421,35,641.08,4748.63,2022-05-17,5602 Mayfield Junction,Apple Pay,processing
2022,412,926,13,910.11,3792.23,2021-11-11,9 Porter Plaza,Apple Pay,delivered
2023,693,144,7,897.05,8943.69,2022-09-28,87791 Farragut Drive,credit card,processing
2024,271,316,26,673.42,801.64,2021-02-19,4886 Schmedeman Hill,credit card,pending
2025,726,424,95,846.64,928.65,2022-10-15,236 Jackson Pass,Apple Pay,pending
2026,21,584,80,72.78,403.7,2020-07-06,3992 Marcy Court,PayPal,processing
2027,293,200,77,665.44,9460.27,2022-05-15,821 Annamark Center,credit card,shipped
2028,198,374,13,30.26,2594.85,2021-09-04,11 Golf Course Way,PayPal,delivered
2029,136,976,91,356.58,3282.81,2020-07-27,46 South Drive,PayPal,shipped
2030,255,487,10,830.19,5670.55,2021-10-12,73 Delladonna Point,Apple Pay,shipped
2031,842,701,1,58.39,3095.02,2020-02-23,379 Lakewood Plaza,credit card,shipped
2032,10,906,61,770.9,1833.18,2021-08-30,21723 Oneill Plaza,credit card,delivered
2033,357,270,81,506.08,7056.93,2020-12-06,3894 Eastlawn Drive,Apple Pay,shipped
2034,356,215,24,140.22,2345.6,2022-03-06,343 Loomis Place,PayPal,pending
2035,439,917,59,105.7,5505.89,2021-06-20,63 Delaware Avenue,PayPal,pending
2036,353,737,4,30.43,4400.85,2021-10-11,9249 Roth Junction,Apple Pay,processing
2037,569,92,83,553.11,1937.73,2021-03-18,34 Schlimgen Court,Apple Pay,shipped
2038,230,560,53,422.21,5517.77,2022-12-07,1 Gulseth Terrace,credit card,processing
2039,94,597,68,266.92,1319.62,2020-03-15,304 Boyd Way,credit card,pending
2040,660,666,62,783.66,1160.01,2020-08-06,568 Acker Alley,credit card,shipped
2041,943,552,83,711.04,3243.91,2020-11-14,6724 Schlimgen Park,Apple Pay,processing
2042,827,787,97,268.48,844.63,2022-05-31,67016 Novick Circle,credit card,shipped
2043,476,988,35,719.67,3892.89,2021-02-18,3 Reinke Park,credit card,processing
2044,438,336,25,38.98,5907.1,2022-08-27,7 Ridgeview Center,Apple Pay,delivered
2045,496,520,81,927.19,9865.47,2022-01-05,8809 Hoard Street,PayPal,pending
2046,701,614,43,36.69,6556.81,2021-05-10,95957 Cardinal Street,Apple Pay,pending
2047,682,547,38,354.23,2312.57,2021-11-18,9 Morning Road,credit card,pending
2048,14,608,16,670.85,9206.61,2021-12-05,6 Lyons Parkway,credit card,delivered
2049,370,495,61,680.52,1373.98,2020-04-27,10144 Vidon Pass,Apple Pay,pending
2050,70,566,52,200.61,9777.7,2020-06-02,4 Mallory Pass,PayPal,shipped
2051,545,67,84,880.18,8806.67,2022-02-13,9537 Roxbury Circle,credit card,processing
2052,18,288,88,934.93,2299.87,2022-05-27,118 Alpine Pass,Apple Pay,processing
2053,138,186,33,219.61,1995.74,2021-11-22,099 Victoria Parkway,Apple Pay,shipped
2054,711,695,73,871.18,5664.42,2020-02-11,8 Holy Cross Parkway,PayPal,shipped
2055,156,381,10,294.29,1516.93,2021-09-21,23 Browning Alley,Apple Pay,processing
2056,861,862,33,314.75,665.39,2022-11-12,737 Northport Drive,credit card,pending
2057,195,934,68,847.38,7714.24,2022-11-02,2 South Alley,credit card,shipped
2058,40,778,22,185.92,2130.89,2021-03-13,7 Dottie Pass,Apple Pay,processing
2059,554,452,81,672.63,2090.56,2022-04-28,105 Elka Pass,credit card,shipped
2060,969,772,79,247.5,2747.74,2020-06-09,948 Jay Plaza,PayPal,pending
2061,64,173,58,382.73,3987.85,2020-09-08,2 Spenser Point,Apple Pay,shipped
2062,963,160,94,118.76,997.67,2021-08-08,578 Towne Avenue,Apple Pay,shipped
2063,488,158,34,141.3,347.03,2022-12-07,2576 Knutson Avenue,PayPal,processing
2064,753,897,55,597.12,7008.04,2020-10-22,956 Cardinal Road,credit card,delivered
2065,455,641,28,233.16,7637.8,2020-01-21,942 Birchwood Point,Apple Pay,processing
2066,587,894,41,14.03,1756.27,2021-02-24,7 Longview Pass,PayPal,shipped
2067,768,334,74,520.77,5313.82,2022-12-05,7 Crest Line Road,Apple Pay,delivered
2068,606,464,10,957.89,6.45,2021-03-06,6 Walton Parkway,credit card,delivered
2069,333,970,96,28.27,5092.85,2021-11-04,03 6th Court,Apple Pay,processing
2070,166,704,55,447.64,1835.15,2020-12-28,65647 Iowa Trail,Apple Pay,pending
2071,53,591,83,265.59,8566.91,2020-10-10,48042 Hanson Place,credit card,pending
2072,764,102,56,355.62,3067.26,2020-09-07,0791 Fuller Parkway,Apple Pay,processing
2073,518,321,71,374.84,5591.93,2021-10-15,35464 Tony Pass,credit card,shipped
2074,253,824,77,566.67,6719.47,2022-01-05,4 Springview Street,Apple Pay,processing
2075,367,363,11,223.66,6762.44,2020-04-18,55706 Meadow Vale Way,credit card,delivered
2076,669,287,34,699.27,9012.36,2022-04-17,28 Beilfuss Lane,PayPal,delivered
2077,168,799,80,186.29,1382.66,2022-05-30,06854 Kennedy Park,Apple Pay,delivered
2078,857,798,32,378.92,710.04,2020-12-09,54 Fairview Alley,PayPal,shipped
2079,207,643,31,19.83,5531.29,2020-01-31,73432 Prairieview Terrace,credit card,delivered
2080,15,522,82,70.04,312.05,2022-12-24,542 Mitchell Avenue,credit card,pending
2081,22,73,54,694.71,8223.9,2022-05-23,66 Surrey Center,credit card,pending
2082,63,68,94,817.67,4559.63,2022-07-09,2 Michigan Hill,PayPal,processing
2083,368,292,93,85.81,6216.32,2021-05-28,55 Dayton Street,PayPal,shipped
2084,990,775,70,347.13,8187.98,2022-10-03,29310 Cody Way,PayPal,pending
2085,390,941,49,217.17,9926.6,2021-12-10,6 Bunker Hill Road,Apple Pay,shipped
2086,534,725,27,556.05,1629.46,2020-11-25,5 Towne Plaza,Apple Pay,pending
2087,209,678,19,516.24,2200.16,2021-07-06,73132 Lawn Park,Apple Pay,shipped
2088,628,56,31,741.74,7873.08,2020-02-01,8719 Sachtjen Plaza,PayPal,processing
2089,130,571,98,690.29,5530.98,2022-06-13,7782 Del Mar Parkway,Apple Pay,delivered
2090,434,423,87,684.72,277.36,2022-03-30,67 Hudson Crossing,credit card,pending
2091,623,66,70,170.08,3482.21,2021-06-24,31883 Canary Avenue,Apple Pay,pending
2092,466,257,19,812.09,7649.97,2020-08-19,458 Trailsway Way,credit card,pending
2093,679,580,73,934.47,1939.87,2021-06-09,10 Forest Terrace,credit card,processing
2094,244,98,41,790.11,5138.96,2020-11-03,7 Petterle Lane,Apple Pay,processing
2095,886,657,34,41.02,425.18,2020-09-10,6 Mayer Terrace,PayPal,pending
2096,702,77,90,157.13,8753.02,2021-07-28,83 Express Hill,credit card,pending
2097,609,742,34,74.04,6026.3,2022-08-11,112 Kipling Street,PayPal,shipped
2098,902,324,64,167.6,3929.32,2022-07-31,1109 Sommers Junction,PayPal,delivered
2099,668,170,64,937.45,9671.66,2020-12-06,2548 Graceland Place,PayPal,shipped
2100,552,40,23,626.96,9827.17,2020-02-27,862 Vahlen Avenue,PayPal,delivered
2101,783,454,54,533.05,9877.15,2021-05-20,7 Mosinee Park,credit card,shipped
2102,612,545,36,179.62,5562.22,2020-01-17,602 New Castle Terrace,credit card,delivered
2103,366,496,21,917.3,6568.55,2022-08-28,61 Mandrake Point,Apple Pay,pending
2104,532,121,53,267.88,1372.67,2021-09-18,50408 Cambridge Drive,Apple Pay,delivered
2105,526,843,97,404.87,2961.14,2022-10-03,3 Duke Circle,PayPal,delivered
2106,538,193,40,658.72,5690.34,2020-11-30,13776 Spenser Plaza,Apple Pay,delivered
2107,972,747,50,559.1,6619.63,2022-01-16,43747 Gulseth Junction,PayPal,delivered
2108,113,136,39,453.21,9685.02,2021-05-12,30512 Crowley Way,Apple Pay,pending
2109,191,61,9,124.85,2934.14,2020-06-27,378 Merchant Junction,Apple Pay,shipped
2110,915,377,62,504.43,3628.17,2021-10-23,8572 Farmco Crossing,Apple Pay,pending
2111,36,184,59,691.61,7869.49,2021-12-13,26 Bashford Plaza,Apple Pay,processing
2112,33,226,88,41.93,1012.76,2020-07-20,4772 Kingsford Hill,PayPal,delivered
2113,413,871,45,707.18,5827.91,2020-07-22,8 Sunfield Street,PayPal,shipped
2114,421,298,63,406.26,2308.23,2021-12-27,4 Basil Point,PayPal,shipped
2115,654,351,97,294.14,3857.61,2022-07-30,9 Bobwhite Drive,Apple Pay,processing
2116,437,447,4,945.22,4194.07,2022-09-20,44625 Sullivan Drive,PayPal,pending
2117,563,623,36,198.48,358.89,2022-11-14,85426 Packers Court,credit card,delivered
2118,716,997,32,179.69,5777.04,2020-07-21,7175 Darwin Alley,PayPal,shipped
2119,663,376,41,952.47,1702.29,2021-04-08,0883 Hallows Crossing,PayPal,shipped
2120,241,300,15,845.49,2952.6,2020-07-23,8480 Pond Parkway,PayPal,shipped
2121,605,16,69,113.89,3660.08,2021-11-20,5 Hovde Court,Apple Pay,shipped
