product_id,product_name,description,price,discount_percentage,category,brand,stock_quantity,color,size,weight,dimensions,release_date,rating,reviews_count,seller_name,seller_rating,seller_reviews_count,shipping_method,shipping_cost
629,elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",694.59,31.66,toys,convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia,675,Yellow,large,6.9,parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,2019-09-05,3.0,287,in est risus auctor sed tristique in tempus sit amet sem fusce consequat,3.6,570,free,30.92
630,iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis,Donec dapibus. Duis at velit eu est congue elementum. In hac habitasse platea dictumst.,513.96,12.84,clothing,blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,66,Puce,large,2.0,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,2014-02-22,4.2,982,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis,2.7,38,free,26.59
631,primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",936.12,41.27,beauty,porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,109,Khaki,large,1.6,iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae,2022-06-23,1.8,497,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet,3.9,285,standard,31.77
632,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor,Curabitur at ipsum ac tellus semper interdum.,357.22,7.11,toys,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,830,Orange,large,8.7,ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id,2016-08-30,2.6,85,placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,3.7,431,express,5.28
633,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus. Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",396.58,22.55,electronics,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus,887,Goldenrod,small,1.9,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti,2012-07-17,1.8,408,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,2.1,681,standard,5.18
634,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in,"Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus. Curabitur at ipsum ac tellus semper interdum. Mauris ullamcorper purus sit amet nulla. Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam. Nam tristique tortor eu pede.",444.88,24.91,clothing,semper sapien a libero nam dui proin leo odio porttitor id,243,Violet,large,8.5,curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,2016-06-06,2.4,48,luctus nec molestie sed justo pellentesque viverra pede ac diam cras,3.9,998,express,21.74
635,rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",832.37,16.53,electronics,nec condimentum neque sapien placerat ante nulla justo aliquam quis,783,Goldenrod,large,5.3,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet,2010-06-22,2.5,484,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,3.4,232,express,16.4
636,volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,"Ut tellus. Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi. Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",983.4,30.39,beauty,id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,41,Khaki,extra large,4.3,massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis,2017-08-04,3.5,499,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien,1.4,442,standard,17.13
637,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices.",286.58,34.95,toys,in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,374,Purple,extra large,9.6,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus,2014-02-08,3.0,139,quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,1.7,868,express,30.78
638,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta,Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo. In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus. Nulla ut erat id mauris vulputate elementum.,107.03,42.4,electronics,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,619,Fuscia,extra large,4.2,bibendum felis sed interdum venenatis turpis enim blandit mi in,2019-01-24,2.7,516,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique,4.8,954,free,30.65
639,in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis.",269.14,44.43,electronics,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,803,Pink,large,8.2,in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus,2016-09-21,3.4,798,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,1.3,938,free,43.16
640,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio,Suspendisse potenti.,625.96,34.16,electronics,velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque,289,Violet,large,8.1,lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin,2014-08-17,3.2,235,condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum,3.1,661,express,46.2
641,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,547.18,9.9,electronics,tempus vivamus in felis eu sapien cursus vestibulum proin eu,820,Khaki,medium,8.8,pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus,2014-02-03,4.1,213,ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,3.1,166,express,35.03
642,duis mattis egestas metus aenean fermentum donec ut mauris eget,"Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus.",823.65,9.89,toys,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue,27,Orange,small,3.5,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere,2011-06-23,4.7,764,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec,2.0,418,express,31.18
643,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum,"Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",270.31,19.65,toys,ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,147,Crimson,large,1.9,mattis egestas metus aenean fermentum donec ut mauris eget massa,2017-12-24,2.5,628,ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam,3.2,235,free,38.1
644,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,Nulla facilisi.,135.76,32.49,beauty,vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,25,Green,extra large,1.8,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula,2013-03-10,3.8,49,ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,4.9,351,free,31.0
645,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",644.23,30.12,clothing,curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,170,Turquoise,large,5.6,augue a suscipit nulla elit ac nulla sed vel enim sit amet,2010-08-11,1.8,802,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus,4.8,846,express,23.34
646,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",739.0,8.16,home decor,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec,826,Green,small,8.5,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin,2017-01-15,3.0,748,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh,4.1,902,express,18.71
647,est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",191.31,37.99,electronics,turpis donec posuere metus vitae ipsum aliquam non mauris morbi,449,Purple,medium,1.0,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,2018-06-17,2.3,287,nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede,1.6,620,free,8.06
648,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,Aliquam sit amet diam in magna bibendum imperdiet.,832.74,23.3,home decor,viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero,526,Purple,small,2.6,ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,2018-09-01,4.2,914,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,4.4,479,standard,48.07
649,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus,"Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem. Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",519.16,43.99,home decor,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,700,Goldenrod,medium,0.7,vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante,2018-09-11,3.7,484,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer,1.7,517,free,9.44
650,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis,"Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",4.94,0.3,clothing,neque sapien placerat ante nulla justo aliquam quis turpis eget,270,Khaki,medium,5.3,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,2016-05-12,4.4,12,nibh ligula nec sem duis aliquam convallis nunc proin at,2.7,907,standard,1.23
651,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.",366.9,37.35,clothing,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam,611,Green,large,1.9,condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,2013-02-16,1.7,726,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci,3.8,200,free,6.09
